Beacon, I_payload,Q_payload
7392,1080,1202
7392,1136,978
7392,1344,914
7392,1558,852
7392,1882,870
7392,2078,834
7392,2216,848
7392,2396,940
7392,2640,1100
7392,2888,1300
7392,3144,1426
7392,3186,1572
7392,3050,1772
7392,3016,2020
7392,3096,2196
7392,3064,2366
7392,2908,2540
7392,2726,2718
7392,2580,2852
7392,2428,2926
7392,2266,2994
7392,2124,3044
7392,2098,3094
7392,1994,3150
7392,1922,3124
7392,1700,3038
7392,1536,2994
7392,1444,2992
7392,1482,2960
7392,1188,2776
7392,1054,2662
7392,1100,2588
7392,1050,2540
7392,1114,2480
7392,1034,2338
7392,968,2228
7392,944,2126
7392,1030,2064
7392,1064,1938
7392,972,1802
7392,1044,1754
7392,1152,1720
7392,1118,1636
7392,1066,1484
7392,1166,1468
7392,1218,1402
7392,1214,1358
7392,1328,1356
7392,1530,1414
7392,1590,1366
7392,1784,1476
7392,1800,1448
7392,1676,1356
7392,1648,1318
7392,1758,1340
7392,1732,1284
7392,1742,1298
7392,1734,1306
7392,1842,1448
7392,1944,1528
7392,1958,1510
7392,1970,1552
7392,2010,1592
7392,2200,1700
7392,2250,1768
7392,2138,1768
7392,2196,1848
7392,2224,1916
7392,2212,1958
7392,2244,1990
7392,2434,2150
7392,2544,2260
7392,2516,2326
7392,2450,2288
7392,2474,2338
7392,2530,2400
7392,2412,2392
7392,2368,2378
7392,2288,2312
7392,2360,2410
7392,2436,2470
7392,2760,2656
7392,2764,2672
7392,2590,2528
7392,2600,2480
7392,2614,2516
7392,2656,2524
7392,2712,2554
7392,2928,2626
7392,3324,2640
7392,3314,2582
7392,3410,2520
7392,3384,2480
7392,3416,2360
7392,3526,2274
7392,3492,2166
7392,3512,2084
7392,3518,1964
7392,3612,1790
7393,3552,1624
7393,3464,1472
7393,3252,1336
7393,3190,1172
7393,3084,1028
7393,2988,898
7393,2738,766
7393,2656,702
7393,2558,628
7393,2352,552
7393,2112,564
7393,1918,626
7393,1802,718
7393,1490,776
7393,1140,862
7393,840,900
7393,682,1076
7393,684,1346
7393,596,1578
7393,496,1734
7393,564,2102
7393,680,2420
7393,836,2696
7393,974,2904
7393,1104,3070
7393,1286,3154
7393,1532,3320
7393,1770,3322
7393,1988,3272
7393,2406,3286
7393,2542,3150
7393,2768,2954
7393,2926,2734
7393,3052,2534
7393,3246,2292
7393,3138,1970
7393,3098,1636
7393,2858,1348
7393,2706,1126
7393,2510,948
7393,2250,874
7393,1892,848
7393,1546,828
7393,1236,958
7393,946,1130
7393,770,1392
7393,626,1678
7393,508,1936
7393,540,2262
7393,734,2606
7393,764,2838
7393,958,3040
7393,1598,3310
7393,1916,3370
7393,2160,3280
7393,2568,3194
7393,2850,3072
7393,3014,2818
7393,3106,2454
7393,3180,2080
7393,3072,1758
7393,2840,1470
7393,2572,1156
7393,2196,936
7393,1900,846
7393,1700,938
7393,1394,1052
7393,1146,1238
7393,844,1436
7393,688,1778
7393,770,2216
7393,894,2588
7393,1004,2814
7393,1284,3070
7393,1618,3204
7393,2050,3328
7393,2508,3272
7393,2838,3090
7393,3050,2816
7393,3218,2476
7393,3298,2158
7393,3092,1798
7393,2856,1426
7393,2498,1112
7393,2260,922
7393,1926,878
7393,1524,914
7393,1068,992
7393,810,1262
7393,610,1650
7393,696,2130
7393,674,2420
7393,748,2770
7393,1148,3096
7393,1342,3226
7393,1654,3322
7393,2056,3346
7393,2500,3216
7393,2804,2974
7393,3070,2638
7393,3264,2288
7393,3234,1906
7393,3118,1486
7393,2828,1158
7393,2552,936
7393,2196,826
7393,1746,862
7393,1386,960
7393,1108,1170
7393,890,1486
7393,756,1820
7393,910,2270
7393,1122,2722
7393,1408,2968
7393,1754,3164
7393,2052,3206
7393,2586,3232
7393,2834,3092
7393,2880,2858
7393,3076,2558
7393,3262,2148
7393,3258,1756
7393,3130,1374
7393,2874,1118
7393,2564,946
7393,2258,828
7393,1838,822
7393,1486,918
7393,1224,1188
7393,1034,1492
7393,920,1794
7393,940,2150
7393,1096,2494
7393,1210,2716
7393,1530,2952
7393,1954,3106
7393,2084,3124
7393,2364,3146
7393,2588,3012
7393,2884,2836
7393,3072,2578
7393,3174,2200
7393,3120,1842
7393,3034,1538
7393,2848,1304
7393,2640,1096
7393,2300,912
7393,1844,818
7393,1478,804
7393,1234,984
7393,1018,1162
7393,794,1390
7393,646,1632
7393,704,2012
7393,992,2412
7393,1252,2728
7393,1408,2940
7393,1680,3130
7393,1896,3218
7393,2114,3172
7393,2288,3076
7393,2536,2986
7393,2772,2814
7393,2998,2624
7393,3130,2378
7393,3192,2080
7393,3166,1772
7393,3158,1542
7393,2910,1348
7393,2794,1128
7393,2484,970
7393,2174,876
7393,1960,852
7393,1754,948
7393,1556,1042
7393,1298,1162
7393,1116,1322
7393,936,1504
7393,892,1714
7393,888,1928
7393,950,2178
7393,1020,2430
7393,1142,2658
7393,1122,2736
7393,1250,2870
7393,1394,2914
7393,1482,2942
7393,1578,2970
7393,1876,3046
7393,2050,3024
7393,2274,2920
7393,2384,2806
7393,2556,2718
7393,2858,2648
7393,3000,2482
7393,2948,2294
7393,2966,2110
7393,2998,1942
7393,2910,1802
7393,2796,1700
7393,2824,1560
7393,2778,1378
7393,2662,1236
7393,2606,1162
7393,2552,1096
7393,2452,1116
7393,2372,1086
7393,2146,1032
7393,1962,1042
7393,1886,1084
7393,1786,1156
7393,1704,1226
7393,1596,1264
7393,1412,1290
7393,1358,1390
7393,1368,1480
7393,1300,1576
7393,1198,1656
7393,1258,1792
7393,1218,1844
7393,1136,1908
7393,1130,1932
7393,972,1870
7393,896,1948
7393,890,1942
7393,968,2034
7393,1002,2074
7393,1094,2174
7393,1238,2270
7393,1322,2372
7393,1398,2476
7393,1450,2488
7393,1466,2466
7393,1428,2430
7393,1562,2502
7393,1594,2504
7393,1534,2444
7393,1572,2404
7393,1644,2394
7393,1764,2430
7393,1876,2412
7393,1916,2428
7393,2026,2450
7393,1986,2416
7393,2074,2450
7393,2140,2388
7393,1968,2218
7393,1878,2090
7393,1942,2096
7393,1982,2114
7393,2108,2100
7393,2152,2118
7393,2364,2174
7393,2594,2306
7393,2588,2286
7393,2454,2082
7394,2338,1958
7394,2274,1854
7394,2356,1780
7394,2432,1708
7394,2438,1694
7394,2388,1578
7394,2374,1522
7394,2528,1582
7394,2584,1648
7394,2622,1634
7394,2510,1512
7394,2532,1488
7394,2710,1598
7394,2820,1622
7394,2864,1572
7394,2884,1596
7394,2900,1622
7394,2918,1644
7394,3128,1792
7394,3230,1850
7394,3234,1892
7394,3236,1950
7394,3310,2048
7394,3324,2188
7394,3302,2326
7394,3326,2394
7394,3266,2472
7394,3190,2582
7394,3206,2720
7394,3222,2872
7394,3112,2962
7394,2832,3028
7394,2710,3108
7394,2584,3168
7394,2494,3258
7394,2210,3256
7394,1918,3226
7394,1584,3160
7394,1454,3126
7394,1262,3036
7394,1286,2968
7394,1216,2852
7394,854,2648
7394,678,2412
7394,636,2212
7394,732,2068
7394,762,1830
7394,808,1608
7394,852,1450
7394,1124,1386
7394,1440,1336
7394,1578,1120
7394,1668,928
7394,1848,832
7394,2034,810
7394,2298,922
7394,2498,970
7394,2606,1096
7394,2810,1286
7394,2836,1526
7394,2968,1774
7394,3034,2028
7394,3026,2284
7394,2942,2530
7394,2784,2782
7394,2550,2918
7394,2218,2962
7394,2054,3032
7394,1964,3108
7394,1698,3020
7394,1274,2806
7394,1044,2594
7394,796,2398
7394,754,2142
7394,672,1760
7394,754,1476
7394,912,1190
7394,1082,962
7394,1366,872
7394,1670,800
7394,1980,796
7394,2304,832
7394,2568,972
7394,2792,1192
7394,3012,1468
7394,3070,1774
7394,3010,2090
7394,3010,2408
7394,2984,2680
7394,2814,2944
7394,2538,3120
7394,2000,3120
7394,1702,3084
7394,1662,3074
7394,1366,2910
7394,996,2624
7394,730,2198
7394,814,1958
7394,866,1602
7394,896,1186
7394,1110,934
7394,1488,806
7394,1882,740
7394,2204,718
7394,2478,830
7394,2766,1078
7394,2968,1430
7394,2998,1776
7394,3092,2120
7394,2920,2452
7394,2628,2762
7394,2216,2980
7394,1902,3070
7394,1590,3058
7394,1350,2964
7394,1150,2896
7394,1212,2740
7394,962,2360
7394,830,1966
7394,996,1704
7394,1186,1384
7394,1386,1100
7394,1620,866
7394,1966,784
7394,2308,852
7394,2730,1056
7394,2966,1322
7394,3216,1622
7395,3274,1984
7395,3284,2384
7395,3036,2596
7395,2814,2832
7395,2538,3034
7395,2150,3092
7395,1656,3006
7395,1280,2922
7395,1016,2720
7395,818,2360
7395,560,1908
7395,716,1590
7395,960,1356
7395,1280,1134
7395,1554,932
7395,1944,888
7395,2412,954
7395,2768,1094
7395,2970,1286
7395,3206,1554
7395,3240,1880
7395,3078,2266
7395,2824,2578
7395,2626,2858
7395,2504,3106
7395,2170,3210
7395,1726,3154
7395,1364,3022
7395,1042,2772
7395,782,2558
7395,842,2322
7395,792,1964
7395,998,1776
7395,1214,1550
7395,1338,1144
7395,1500,856
7395,1840,754
7395,2178,772
7395,2490,864
7395,2756,1076
7395,2944,1338
7395,3098,1624
7395,3044,1946
7395,3068,2276
7395,3110,2620
7395,3042,2912
7395,2970,3078
7395,2716,3204
7395,2352,3262
7395,1944,3260
7395,1378,3018
7395,1028,2792
7395,908,2566
7395,860,2304
7395,742,2008
7395,862,1770
7395,1020,1486
7395,1224,1246
7395,1364,998
7395,1682,918
7395,2056,900
7395,2350,946
7395,2654,1014
7395,2882,1090
7395,3064,1236
7395,3224,1464
7395,3340,1716
7395,3368,1950
7395,3288,2234
7395,3294,2494
7395,3236,2768
7395,2982,2990
7395,2702,3118
7395,2354,3198
7395,2122,3238
7395,1940,3272
7395,1614,3220
7395,1418,3084
7395,1236,2938
7395,1164,2798
7395,1000,2594
7395,712,2318
7395,634,2050
7395,676,1832
7395,878,1704
7395,1048,1590
7395,1192,1474
7395,1286,1248
7395,1380,1064
7395,1520,948
7395,1818,936
7395,1894,804
7395,2052,804
7395,2274,898
7395,2460,928
7395,2656,1046
7395,2794,1162
7395,2936,1258
7395,2984,1378
7395,2970,1512
7395,2972,1680
7395,2998,1882
7395,3056,2018
7395,2964,2160
7395,2966,2316
7395,2908,2462
7395,2924,2548
7395,2980,2708
7395,2922,2814
7395,2656,2882
7395,2664,2916
7395,2458,2976
7395,2404,2996
7395,2356,3048
7395,2268,3068
7395,2180,3028
7395,2076,3016
7395,1824,3036
7395,1676,2982
7395,1562,2924
7395,1384,2858
7395,1288,2808
7395,1386,2778
7395,1266,2668
7395,1222,2614
7395,1146,2552
7395,1210,2530
7395,1408,2534
7395,1506,2508
7395,1460,2408
7395,1360,2270
7395,1312,2216
7395,1534,2178
7395,1536,2186
7395,1328,2132
7395,1300,2098
7395,1438,2064
7395,1334,1952
7395,1356,1914
7395,1328,1902
7395,1334,1890
7395,1214,1868
7395,1286,1874
7395,1304,1856
7395,1528,1852
7395,1530,1828
7395,1332,1720
7395,1528,1804
7395,1868,1930
7395,2094,1980
7395,1952,1896
7395,1992,1856
7395,2312,1918
7395,2136,1912
7395,2062,1926
7395,2262,1918
7395,2310,1874
7395,2392,1856
7395,2484,1874
7395,2718,1834
7395,2790,1828
7395,2936,1824
7395,3020,1802
7395,2816,1702
7395,2736,1604
7395,2754,1546
7395,2904,1558
7395,2930,1532
7395,2724,1448
7395,2606,1346
7395,2724,1254
7395,2782,1186
7395,2834,1146
7395,2822,1030
7395,2580,936
7395,2456,850
7395,2326,820
7395,2368,718
7395,2286,626
7395,2288,582
7395,2216,590
7395,2078,592
7395,1958,552
7395,1716,560
7395,1494,578
7395,1426,690
7395,1292,808
7395,1138,896
7395,922,982
7395,786,1118
7395,694,1276
7395,642,1458
7395,598,1682
7395,704,1982
7395,764,2250
7395,788,2430
7395,634,2446
7395,694,2610
7395,944,2904
7395,1206,3158
7395,1508,3316
7395,1722,3366
7395,1748,3296
7395,1816,3264
7395,1990,3274
7395,2500,3302
7395,2630,3128
7395,2788,2966
7395,2982,2794
7395,3144,2628
7395,3204,2414
7395,3408,2122
7395,3398,1834
7395,3190,1550
7395,2928,1310
7395,2658,1110
7395,2490,976
7395,2276,944
7395,1992,892
7395,1680,886
7395,1398,938
7395,1214,1184
7395,1030,1428
7395,886,1688
7395,900,2054
7395,1104,2510
7395,1170,2802
7395,1226,2970
7395,1326,3084
7395,1608,3308
7395,2104,3474
7395,2624,3548
7395,2722,3420
7395,2870,3198
7395,2958,2988
7395,3128,2742
7395,3186,2484
7395,3186,2186
7395,3130,1796
7395,3028,1454
7395,2754,1188
7395,2548,1028
7395,2348,942
7395,1914,864
7395,1558,906
7395,1302,1084
7395,1098,1346
7395,982,1662
7395,814,1934
7395,734,2202
7395,858,2506
7395,1070,2782
7395,1430,3084
7395,1664,3220
7395,2046,3284
7395,2520,3284
7396,2778,3090
7396,2944,2856
7396,3224,2548
7396,3364,2200
7396,3332,1832
7396,3064,1498
7396,2818,1182
7396,2560,1000
7396,2268,898
7396,1920,888
7396,1576,988
7396,1174,1076
7396,938,1366
7396,790,1710
7396,626,2016
7396,636,2330
7396,1032,2862
7396,1448,3300
7396,1838,3500
7396,2176,3522
7396,2390,3426
7396,2888,3310
7396,3082,3062
7396,3168,2804
7396,3292,2432
7396,3354,2004
7396,3168,1612
7396,2992,1316
7396,2688,1118
7396,2360,960
7396,1876,860
7396,1464,918
7396,1164,1090
7396,888,1268
7396,756,1588
7396,706,2006
7396,814,2388
7396,1040,2760
7396,1314,3000
7396,1706,3242
7396,2130,3392
7396,2524,3340
7396,2896,3172
7396,3052,2930
7396,3276,2682
7396,3446,2332
7396,3400,1952
7396,3222,1582
7396,2980,1264
7396,2752,1080
7396,2456,1000
7396,2030,902
7396,1708,1010
7396,1352,1150
7396,1070,1328
7396,862,1582
7396,742,1880
7396,668,2144
7396,862,2584
7396,1240,2954
7396,1562,3194
7396,1938,3308
7396,2274,3274
7396,2436,3174
7396,2530,3038
7396,2964,2858
7396,3258,2624
7396,3312,2384
7396,3290,2040
7396,3170,1674
7396,3024,1392
7396,2820,1192
7396,2666,1034
7396,2362,924
7396,1910,858
7396,1642,920
7396,1378,1090
7396,1186,1274
7396,954,1446
7396,848,1698
7396,792,2006
7396,948,2392
7396,1220,2752
7396,1350,2928
7396,1674,3120
7396,1998,3232
7396,2240,3272
7396,2536,3236
7396,2768,3122
7396,2744,2942
7396,2866,2728
7396,3142,2504
7396,3208,2296
7396,3166,2058
7396,3148,1756
7396,3022,1500
7396,2864,1294
7396,2696,1160
7396,2472,988
7396,2198,866
7396,2048,844
7396,1826,856
7396,1556,864
7396,1274,930
7396,1124,1054
7396,956,1204
7396,930,1414
7396,962,1660
7396,1052,1964
7396,986,2162
7396,970,2334
7396,908,2452
7396,1086,2582
7396,1254,2756
7396,1528,2972
7396,1924,3126
7396,2024,3136
7396,2034,3138
7396,2184,3078
7396,2346,3018
7396,2324,2924
7396,2486,2878
7396,2476,2762
7396,2686,2652
7396,2652,2510
7396,2556,2340
7396,2470,2244
7396,2694,2162
7397,2728,2000
7397,2706,1798
7397,2686,1694
7397,2620,1590
7397,2616,1474
7397,2652,1392
7397,2798,1318
7397,2690,1272
7397,2662,1220
7397,2542,1174
7397,2342,1162
7397,2294,1120
7397,2132,1086
7397,2092,1066
7397,1994,1056
7397,1978,1120
7397,1960,1158
7397,1820,1150
7397,1648,1138
7397,1584,1194
7397,1544,1222
7397,1484,1244
7397,1436,1294
7397,1402,1344
7397,1414,1468
7397,1488,1542
7397,1468,1552
7397,1382,1562
7397,1424,1642
7397,1432,1718
7397,1402,1738
7397,1436,1790
7397,1500,1898
7397,1604,1952
7397,1632,1962
7397,1706,2060
7397,1738,2124
7397,1734,2126
7397,1620,2046
7397,1628,2026
7397,1654,2050
7397,1652,2066
7397,1772,2112
7397,1800,2126
7397,1850,2136
7397,1926,2156
7397,1892,2150
7397,1960,2146
7397,1984,2180
7397,2016,2136
7397,2170,2214
7397,2208,2194
7397,2162,2178
7397,2154,2146
7397,2242,2190
7397,2274,2234
7397,2310,2246
7397,2350,2232
7397,2436,2268
7397,2414,2260
7397,2504,2332
7397,2566,2400
7397,2586,2406
7397,2532,2406
7397,2454,2440
7397,2534,2536
7397,2598,2620
7397,2590,2680
7397,2474,2708
7397,2560,2790
7397,2792,2880
7397,2818,2952
7397,2688,2980
7397,2516,3022
7397,2488,3068
7397,2376,3168
7397,2306,3212
7397,2124,3186
7397,1984,3182
7397,1672,3156
7397,1442,3164
7397,1302,3128
7397,1122,2998
7397,1110,2958
7397,1192,2922
7397,1272,2904
7397,1374,2906
7397,1208,2744
7397,1130,2568
7397,972,2378
7397,800,2140
7397,698,1958
7397,772,1832
7397,770,1582
7397,870,1362
7397,926,1144
7397,1138,1066
7397,1206,882
7397,1298,692
7397,1528,618
7397,1772,634
7397,2068,708
7397,2386,836
7397,2670,922
7397,2792,1008
7397,2916,1126
7397,3074,1318
7397,3172,1562
7397,3268,1792
7397,3194,1998
7397,3114,2244
7397,2950,2464
7397,2978,2670
7397,2738,2854
7397,2390,2918
7397,2086,2986
7397,1992,3012
7397,1734,2958
7397,1540,2800
7397,1378,2644
7397,1250,2478
7397,1148,2332
7397,956,2048
7397,896,1656
7397,954,1392
7397,1100,1184
7397,1296,962
7397,1640,904
7397,1924,828
7397,2180,752
7397,2514,852
7397,2778,928
7397,3012,1070
7397,3246,1298
7397,3382,1580
7397,3428,1844
7397,3416,2180
7397,3310,2488
7397,3174,2746
7397,2884,2944
7397,2610,3066
7397,2100,3106
7397,1734,3118
7397,1412,2950
7397,1110,2736
7397,880,2480
7397,766,2232
7397,748,1924
7397,850,1572
7397,1002,1300
7397,1240,1070
7397,1494,828
7397,1758,654
7397,2058,636
7397,2464,766
7397,2870,1006
7397,3162,1206
7397,3296,1490
7397,3412,1840
7397,3380,2266
7397,3064,2586
7397,2774,2828
7397,2454,2994
7397,2204,3102
7397,1978,3152
7397,1646,3136
7397,1330,2926
7397,1238,2736
7397,1044,2406
7397,970,2096
7397,1078,1842
7397,1146,1480
7397,1324,1202
7397,1544,950
7397,1906,884
7397,2304,880
7397,2612,942
7397,2838,1076
7397,3024,1362
7397,3196,1666
7397,3230,1996
7397,3196,2330
7397,3198,2670
7397,2914,2938
7397,2602,3094
7397,2016,3108
7397,1806,3100
7397,1344,2900
7397,1166,2746
7397,880,2472
7397,774,2130
7397,820,1780
7397,974,1496
7397,1108,1150
7397,1288,896
7397,1664,810
7397,2032,820
7397,2338,880
7397,2684,1028
7397,2998,1294
7397,3168,1612
7397,3098,1926
7397,2982,2284
7397,2890,2604
7397,2784,2908
7397,2544,3116
7397,2214,3210
7397,1918,3186
7397,1658,3126
7397,1488,3040
7397,1038,2760
7397,850,2498
7397,730,2100
7397,704,1746
7397,758,1388
7397,932,1196
7397,1330,1056
7397,1610,916
7397,1838,758
7397,2158,792
7397,2454,924
7397,2776,1100
7397,2938,1354
7397,3028,1648
7397,3232,1970
7397,3340,2320
7397,3130,2602
7397,2952,2860
7397,2670,3034
7397,2376,3182
7397,2210,3282
7397,1968,3250
7397,1694,3134
7397,1420,3016
7397,1226,2842
7397,1016,2626
7397,994,2398
7397,1024,2120
7397,1166,1904
7397,1266,1692
7397,1316,1372
7397,1376,1056
7397,1498,858
7397,1776,800
7397,2090,810
7397,2432,902
7397,2632,1002
7397,2846,1126
7397,2972,1302
7397,3114,1506
7397,3206,1792
7397,3198,2068
7397,3280,2286
7397,3162,2516
7397,3070,2730
7397,3180,2888
7398,3094,3072
7398,2860,3208
7398,2610,3202
7398,2256,3162
7398,1934,3146
7398,1686,3080
7398,1490,2988
7398,1116,2804
7398,896,2660
7398,954,2562
7398,900,2374
7398,796,2144
7398,878,2030
7398,790,1818
7398,768,1644
7398,836,1464
7398,952,1298
7398,1162,1220
7398,1214,1040
7398,1346,936
7398,1534,904
7398,1744,914
7398,1856,890
7398,1986,828
7398,2144,832
7398,2234,874
7398,2438,1006
7398,2546,1134
7398,2698,1228
7398,2844,1338
7398,2892,1450
7398,2938,1536
7398,3038,1678
7398,3096,1836
7398,3138,1944
7398,3096,2018
7398,3050,2106
7398,3088,2250
7398,3178,2338
7398,3106,2414
7398,3016,2488
7398,2868,2568
7398,2830,2650
7398,2800,2708
7398,2788,2734
7398,2736,2764
7398,2714,2824
7398,2530,2878
7398,2314,2860
7398,2180,2832
7398,2072,2832
7398,2254,2874
7398,2250,2832
7398,2132,2786
7398,1906,2764
7398,1814,2772
7398,1806,2754
7398,1834,2694
7398,1774,2644
7398,1796,2590
7398,1798,2584
7398,1768,2550
7398,1768,2476
7398,1762,2442
7398,1762,2418
7398,1698,2372
7398,1470,2336
7398,1530,2306
7398,1652,2220
7398,1430,2136
7398,1430,2098
7398,1784,2080
7398,1928,2084
7398,2032,2008
7398,1992,1924
7398,1996,1894
7398,2056,1896
7398,2100,1858
7398,2082,1796
7398,1998,1702
7398,1908,1642
7398,2022,1572
7398,2014,1580
7398,1886,1558
7398,1892,1456
7398,1860,1374
7398,1952,1316
7398,2014,1296
7398,1936,1250
7398,1870,1176
7398,1824,1110
7398,1802,1066
7398,1666,1078
7398,1602,1064
7398,1474,1012
7398,1396,966
7398,1322,934
7398,1340,954
7398,1280,1000
7398,1230,1046
7398,1138,1078
7398,1030,1108
7398,850,1148
7398,832,1250
7398,794,1378
7398,696,1434
7398,536,1454
7398,380,1528
7398,398,1680
7398,380,1838
7398,386,2002
7398,394,2112
7398,386,2268
7398,408,2398
7398,626,2646
7398,806,2856
7398,1120,3116
7398,1406,3282
7398,1678,3432
7398,1948,3526
7398,2152,3560
7398,2192,3456
7398,2174,3344
7398,2340,3280
7398,2742,3262
7398,3012,3198
7398,3322,3034
7398,3398,2794
7399,3222,2530
7399,3166,2274
7399,3122,2022
7399,3190,1796
7399,3248,1552
7399,3168,1312
7399,3032,1104
7399,2920,944
7399,2780,834
7399,2498,740
7399,2278,770
7399,2022,794
7399,1718,884
7399,1618,1142
7399,1492,1414
7399,1300,1640
7399,1370,1988
7399,1240,2178
7399,1112,2366
7399,1244,2604
7399,1478,2870
7399,1758,3152
7399,1954,3266
7399,2068,3252
7399,2320,3192
7399,2642,3198
7399,2898,3096
7399,3002,2856
7399,3102,2632
7399,3348,2420
7399,3252,2130
7399,3116,1792
7399,3110,1466
7399,3020,1190
7399,2970,998
7399,2722,894
7399,2390,782
7399,1934,692
7399,1588,746
7399,1362,962
7399,1212,1206
7399,1154,1550
7399,1112,1900
7399,972,2120
7399,1052,2396
7399,1296,2748
7399,1574,3002
7399,1666,3068
7399,2094,3172
7399,2588,3224
7399,2840,3088
7399,3140,2882
7399,3384,2628
7399,3536,2306
7399,3610,1988
7399,3454,1652
7399,3114,1308
7399,2742,1038
7399,2450,862
7399,2206,800
7399,1822,822
7399,1460,886
7399,1214,1078
7399,916,1276
7399,846,1674
7399,856,2108
7399,870,2460
7399,1014,2756
7399,1060,2918
7399,1582,3226
7399,2110,3418
7399,2356,3402
7399,2648,3288
7399,2824,3068
7399,2796,2820
7399,3162,2508
7399,3276,2124
7399,3212,1770
7399,3132,1456
7399,2958,1190
7399,2672,980
7399,2244,798
7399,1796,720
7399,1494,812
7399,1192,1000
7399,994,1258
7399,864,1514
7399,832,1936
7399,850,2234
7399,960,2606
7399,1178,2916
7399,1562,3086
7399,1884,3198
7399,2162,3182
7399,2544,3124
7399,2838,2956
7399,3114,2710
7399,3416,2444
7399,3396,2084
7399,3322,1708
7399,3068,1394
7399,2818,1120
7399,2636,980
7399,2338,868
7399,1974,836
7399,1540,856
7399,1274,996
7399,1132,1312
7399,938,1594
7399,798,1862
7399,876,2248
7399,974,2584
7399,1100,2784
7399,1216,2944
7399,1472,3112
7399,1804,3194
7399,2094,3186
7399,2526,3128
7399,2828,2980
7399,3042,2776
7399,3134,2582
7399,3194,2292
7399,3138,1938
7399,3104,1632
7399,3012,1386
7399,2692,1192
7399,2452,1012
7399,2124,864
7399,1838,822
7399,1582,834
7399,1346,894
7399,1122,1020
7399,926,1234
7399,864,1568
7399,836,1846
7399,858,2078
7399,1070,2422
7399,1180,2684
7399,1368,2906
7399,1498,3024
7399,1664,3136
7399,1924,3194
7399,2112,3156
7399,2514,3148
7399,2632,3008
7399,2556,2830
7399,2778,2700
7399,3142,2552
7399,3232,2308
7399,3206,2058
7399,3090,1820
7399,3006,1606
7399,2928,1452
7399,2860,1274
7399,2566,1080
7399,2426,972
7399,2264,886
7399,2034,882
7399,1790,868
7399,1652,998
7399,1510,1072
7399,1344,1120
7399,1196,1248
7399,1044,1424
7399,964,1588
7399,892,1770
7399,948,1992
7399,1090,2230
7399,1200,2456
7399,1210,2576
7399,1194,2684
7399,1324,2816
7399,1518,2930
7399,1732,3074
7399,1900,3086
7399,1994,3088
7399,2308,3170
7399,2410,3166
7399,2438,3074
7399,2354,2948
7399,2468,2906
7399,2608,2884
7399,2694,2772
7399,2854,2684
7399,2842,2580
7399,2912,2464
7399,2978,2380
7399,2946,2302
7399,3032,2218
7399,2888,2060
7399,2732,1958
7399,2830,1858
7399,2986,1794
7399,3082,1736
7399,2984,1672
7399,2790,1552
7399,2630,1494
7399,2566,1464
7399,2510,1434
7399,2434,1358
7399,2350,1330
